MitoGene	ProteinGene	Correlation	PathwayList	PathwayList	isMitocondrial	isMitocondrial
COQ9	EHMT2	0.747858		KEGG_LYSINE_DEGRADATION	true	false
COQ9	BRAT1	0.722529			true	false
COQ9	URGCP	0.706104			true	false
COQ9	FASTK	0.752088			true	true
COQ9	PARP10	0.705125			true	false
COQ9	SHARPIN	0.739119			true	false
COQ9	GALT	0.717892		KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,KEGG_GALACTOSE_METABOLISM	true	false
COQ9	CDK20	0.725753			true	false
COQ9	COQ4	0.721151			true	true
COQ9	MEN1	0.700399			true	false
COQ9	AAAS	0.703383			true	false
COQ9	SMUG1	0.731121		KEGG_BASE_EXCISION_REPAIR	true	false
COQ9	C12orf73	0.762663			true	false
COQ9	ANAPC7	0.712846		KEGG_CELL_CYCLE,KEGG_OOCYTE_MEIOSIS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
COQ9	OGFOD2	0.722788			true	false
COQ9	ZFYVE19	0.712655			true	false
COQ9	ZNF205	0.744942			true	false
COQ9	ERAL1	0.717242			true	true
COQ9	TEFM	0.713095			true	true
COQ9	COASY	0.760289		KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	true	true
COQ9	COA3	0.753454			true	true
COQ9	OSBPL7	0.768911			true	false
COQ9	MRPL27	0.751189			true	true
COQ9	CCDC137	0.737255			true	false
COQ9	MBD1	0.703328			true	false
COQ9	CXXC1	0.756324			true	false
COQ9	TIMM21	0.737118			true	true
COQ9	PLEKHJ1	0.76837			true	false
COQ9	STX10	0.747341		KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	true	false
COQ9	GTPBP3	0.737059			true	true
COQ9	SUGP1	0.849892			true	false
COQ9	ATP13A1	0.721805			true	false
COQ9	ZNF30	0.733854			true	false
COQ9	ZNF133	0.704249			true	false
COQ9	NFS1	0.70248			true	true
COQ9	SETD4	0.725005			true	false
COQ9	NOL12	0.749353			true	false
COQ9	CDPF1	0.72747			true	false
COQ9	SPIN2B	0.740565			true	false
ATP5D	RHOC	0.703524	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	false
ATP5D	PCBP4	0.716509			true	false
ATP5D	SH3GLB2	0.700137		KEGG_ENDOCYTOSIS	true	false
ATP5D	BAD	0.767964		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_ALZHEIMERS_DISEASE,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,KEGG_APOPTOSIS,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_COLORECTAL_CANCER,KEGG_ENDOMETRIAL_CANCER,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FOCAL_ADHESION,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_MELANOMA,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_PANCREATIC_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PROSTATE_CANCER,KEGG_VEGF_SIGNALING_PATHWAY	true	true
ATP5D	RPS6KB2	0.787853		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_MTOR_SIGNALING_PATHWAY,KEGG_TGF_BETA_SIGNALING_PATHWAY	true	false
ATP5D	FBRSL1	0.732114			true	false
ATP5D	FAM195A	0.703515			true	true
ATP5D	RHOT2	0.732869			true	true
ATP5D	NME3	0.748119		KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM	true	true
ATP5D	MAP2K2	0.701304		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_BLADDER_CANCER,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_ENDOMETRIAL_CANCER,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_GAP_JUNCTION,KEGG_GLIOMA,KEGG_GNRH_SIGNALING_PATHWAY,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_LONG_TERM_DEPRESSION,KEGG_LONG_TERM_POTENTIATION,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_MELANOGENESIS,KEGG_MELANOMA,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PRION_DISEASES,KEGG_PROSTATE_CANCER,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG_RENAL_CELL_CARCINOMA,KEGG_THYROID_CANCER,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,KEGG_VEGF_SIGNALING_PATHWAY	true	false
ATP5D	PIN1	0.715594		KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	true	false
ATP5D	DKFZP761J1410	0.703844			true	false
ATP5D	PPP1R12C	0.711574			true	false
ATP5D	TRABD	0.753558			true	false
COX5A	PSMA7	0.738372	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_PROTEASOME	true	false
ISCA2	BOLA1	0.72453			true	true
ISCA2	GEMIN6	0.754457			true	false
ISCA2	TMEM60	0.78128			true	false
ISCA2	REPIN1	0.74899			true	false
ISCA2	TGDS	0.72834			true	false
ISCA2	EID2B	0.705647			true	false
PMPCB	SYF2	0.78325		KEGG_SPLICEOSOME	true	false
UQCRFS1	SDHB	0.742629	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	PSMA5	0.786897		KEGG_PROTEASOME	true	false
UQCRFS1	SF3B4	0.707202		KEGG_SPLICEOSOME	true	false
UQCRFS1	ILF2	0.73274			true	false
UQCRFS1	DEGS1	0.736455		KEGG_SPHINGOLIPID_METABOLISM	true	false
UQCRFS1	TRMT10C	0.71033			true	true
UQCRFS1	UBLCP1	0.71992			true	false
UQCRFS1	AIMP2	0.701857			true	false
UQCRFS1	MRPL15	0.709514			true	true
UQCRFS1	NDUFB9	0.716544		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	RRAGA	0.730377			true	false
UQCRFS1	DOLK	0.705331			true	false
UQCRFS1	NCOA4	0.74062		KEGG_PATHWAYS_IN_CANCER,KEGG_THYROID_CANCER	true	true
UQCRFS1	CLP1	0.714358			true	false
UQCRFS1	ZNHIT2	0.738306			true	false
UQCRFS1	PRKRIR	0.739658			true	false
UQCRFS1	DAZAP2	0.758484			true	false
UQCRFS1	PSMA6	0.705128		KEGG_PROTEASOME	true	true
UQCRFS1	PSMA3	0.715021		KEGG_PROTEASOME	true	false
UQCRFS1	ATMIN	0.712596			true	false
UQCRFS1	PSME3	0.705455		KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG_PROTEASOME	true	false
UQCRFS1	EID2	0.84231			true	false
UQCRFS1	AAR2	0.744588			true	false
UQCRFS1	ADRM1	0.719671			true	false
UQCRFS1	RTCB	0.711138			true	false
ATP5A1	ATP5F1	0.800232	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	SDHC	0.702209		KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	FH	0.724227		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA	true	true
ATP5A1	ATP5G3	0.721943		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	FUCA2	0.733804		KEGG_OTHER_GLYCAN_DEGRADATION	true	false
ATP5A1	EIF2AK1	0.755867			true	false
ATP5A1	MDH2	0.725348		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PYRUVATE_METABOLISM	true	true
ATP5A1	DDB1	0.714213		KEGG_NUCLEOTIDE_EXCISION_REPAIR,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
ATP5A1	APEX1	0.708574		KEGG_BASE_EXCISION_REPAIR	true	false
ATP5A1	C1QBP	0.700474			true	true
OGDH	CAP1	0.715749	KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_LYSINE_DEGRADATION,KEGG_TRYPTOPHAN_METABOLISM		true	false
OGDH	EIF4G1	0.723566		KEGG_VIRAL_MYOCARDITIS	true	false
OGDH	PUF60	0.73426		KEGG_SPLICEOSOME	true	false
OGDH	ACLY	0.753832		KEGG_CITRATE_CYCLE_TCA_CYCLE	true	true
OGDH	GRWD1	0.727596			true	false
PDHB	NAT1	0.711506	KEGG_BUTANOATE_METABOLISM,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	true	false
PDHB	CDC123	0.754831			true	false
UQCRC2	EIF3M	0.748103	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	false
MRPS35	SLC25A24	0.735717			true	true
MRPS35	ATP5F1	0.711103		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MRPS35	WDR3	0.768827			true	false
MRPS35	ALDH9A1	0.716916		KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,KEGG_BETA_ALANINE_METABOLISM,KEGG_BUTANOATE_METABOLISM,KEGG_FATTY_ACID_METABOLISM,KEGG_GLYCEROLIPID_METABOLISM,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_HISTIDINE_METABOLISM,KEGG_LIMONENE_AND_PINENE_DEGRADATION,KEGG_LYSINE_DEGRADATION,KEGG_PROPANOATE_METABOLISM,KEGG_PYRUVATE_METABOLISM,KEGG_TRYPTOPHAN_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
MRPS35	RRP15	0.727352			true	false
MRPS35	PARP1	0.70712		KEGG_BASE_EXCISION_REPAIR	true	false
MRPS35	CPSF3	0.714342			true	false
MRPS35	DDX1	0.773148			true	false
MRPS35	RAB10	0.77006			true	false
MRPS35	TSN	0.748339			true	false
MRPS35	NIF3L1	0.725623			true	true
MRPS35	WDR12	0.808587			true	false
MRPS35	THUMPD3	0.760636			true	false
MRPS35	ATP6V1A	0.748465		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
MRPS35	UMPS	0.729959		KEGG_DRUG_METABOLISM_OTHER_ENZYMES,KEGG_PYRIMIDINE_METABOLISM	true	false
MRPS35	MRPS22	0.721794			true	true
MRPS35	PDCD10	0.7091			true	false
MRPS35	POLR2B	0.701364		KEGG_HUNTINGTONS_DISEASE,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
MRPS35	SDAD1	0.796948			true	false
MRPS35	BBS12	0.702854			true	false
MRPS35	PLRG1	0.733731		KEGG_SPLICEOSOME	true	false
MRPS35	AP3B1	0.704528		KEGG_LYSOSOME	true	false
MRPS35	TTC1	0.70187			true	false
MRPS35	PSMC2	0.720012		KEGG_PROTEASOME	true	false
MRPS35	SLC35B4	0.702715			true	false
MRPS35	MRPL13	0.70442		KEGG_RIBOSOME	true	true
MRPS35	C9orf64	0.707654			true	false
MRPS35	CDC123	0.736098			true	false
MRPS35	BMS1	0.71931			true	false
MRPS35	DCLRE1A	0.703642			true	false
MRPS35	FAM175B	0.737988			true	false
MRPS35	PRMT3	0.728645			true	false
MRPS35	NUP37	0.754203			true	false
MRPS35	GTF2H3	0.717976		KEGG_BASAL_TRANSCRIPTION_FACTORS,KEGG_NUCLEOTIDE_EXCISION_REPAIR	true	false
MRPS35	NUFIP1	0.803648			true	false
MRPS35	SUPT16H	0.718486			true	false
MRPS35	DTD2	0.752225			true	false
MRPS35	PALB2	0.710603			true	false
MRPS35	USP10	0.706049			true	false
MRPS35	MRPS23	0.739739			true	true
MRPS35	CLTC	0.711033		KEGG_ENDOCYTOSIS,KEGG_HUNTINGTONS_DISEASE,KEGG_LYSOSOME	true	false
MRPS35	NOL11	0.700378			true	false
MRPS35	NARS	0.703147		KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	true	false
MRPS35	NAA20	0.722874			true	false
UQCRQ	BOLA3	0.700708	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
UQCRQ	PPIA	0.709723			true	false
UQCRQ	ATP5J2	0.72396		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
UQCRQ	MRPL52	0.721922			true	true
UQCRQ	SLIRP	0.749023			true	true
UQCRQ	TCEB2	0.742618		KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
UQCRQ	ATP5G1	0.713552		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRQ	NDUFB7	0.715107		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRQ	NDUFB11	0.736728			true	true
DBT	RCOR3	0.705844	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		true	false
DBT	LYRM7	0.707156			true	true
DBT	FBXO38	0.732864			true	false
DBT	CDC40	0.790761		KEGG_SPLICEOSOME	true	false
DBT	RSBN1L	0.783492			true	false
DBT	KRIT1	0.707111			true	false
DBT	KIAA1429	0.708612			true	false
DBT	DHTKD1	0.783999			true	true
DBT	STYX	0.709219			true	false
DBT	WDR20	0.707292			true	false
PDK4	MAOA	0.741086		KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,KEGG_HISTIDINE_METABOLISM,KEGG_PHENYLALANINE_METABOLISM,KEGG_TRYPTOPHAN_METABOLISM,KEGG_TYROSINE_METABOLISM	true	true
MDH2	MRTO4	0.709676	KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PYRUVATE_METABOLISM		true	false
MDH2	DDOST	0.718823		KEGG_N_GLYCAN_BIOSYNTHESIS	true	false
MDH2	ATP5A1	0.725348		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
MDH2	RUVBL2	0.721341			true	false
MRPS27	OARD1	0.708362			true	false
MRPS27	NAPEPLD	0.712988			true	false
MRPS27	DUS4L	0.709338			true	false
MRPS27	MORN4	0.720425			true	false
MRPS27	COX15	0.718137		KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	true	true
MRPS27	URI1	0.714656			true	false
DLAT	PPP1R8	0.814896	KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM		true	false
DLAT	RBBP4	0.778449			true	false
DLAT	ZMPSTE24	0.74054			true	false
DLAT	DR1	0.726791			true	false
DLAT	SLC25A24	0.763293			true	true
DLAT	GNAI3	0.755984		KEGG_AXON_GUIDANCE,KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG_GAP_JUNCTION,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,KEGG_LONG_TERM_DEPRESSION,KEGG_MELANOGENESIS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG_TIGHT_JUNCTION	true	false
DLAT	DCLRE1B	0.704452			true	false
DLAT	WDR3	0.827815			true	false
DLAT	IARS2	0.718509		KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	true	true
DLAT	PARP1	0.748103		KEGG_BASE_EXCISION_REPAIR	true	false
DLAT	HEATR1	0.709816			true	false
DLAT	DDX1	0.704512			true	false
DLAT	RAB10	0.759276			true	false
DLAT	GPN1	0.805523			true	false
DLAT	PRKD3	0.709124			true	false
DLAT	ACTR2	0.723192			true	false
DLAT	TGFBRAP1	0.724711			true	false
DLAT	GIGYF2	0.7397			true	false
DLAT	MKRN2	0.75542			true	false
DLAT	CMTM6	0.758064			true	false
DLAT	WDR82	0.785095			true	false
DLAT	FAM208A	0.711874			true	false
DLAT	APPL1	0.721915		KEGG_COLORECTAL_CANCER,KEGG_PATHWAYS_IN_CANCER	true	false
DLAT	ATP6V1A	0.777101		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
DLAT	STAG1	0.727769		KEGG_CELL_CYCLE	true	false
DLAT	ZBTB38	0.74474			true	false
DLAT	GOLIM4	0.792817			true	false
DLAT	ACTL6A	0.763692			true	false
DLAT	POLR2B	0.818386		KEGG_HUNTINGTONS_DISEASE,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
DLAT	SDAD1	0.740047			true	false
DLAT	ABCE1	0.731161			true	false
DLAT	SKIV2L2	0.773206		KEGG_RNA_DEGRADATION	true	false
DLAT	AP3B1	0.772458		KEGG_LYSOSOME	true	false
DLAT	YIPF5	0.710646			true	false
DLAT	MFAP3	0.704658			true	false
DLAT	SRPK1	0.750081			true	false
DLAT	SYNCRIP	0.761877			true	false
DLAT	VTA1	0.753325		KEGG_ENDOCYTOSIS	true	false
DLAT	EIF2AK1	0.726731			true	false
DLAT	BAZ1B	0.701987			true	false
