MitoGene	ProteinGene	Correlation	PathwayList	PathwayList	isMitocondrial	isMitocondrial
UQCRC1	PSMB4	0.738023	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_PROTEASOME	true	false
UQCRC1	NDUFS2	0.72055		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	RNPEP	0.723771			true	false
UQCRC1	SNX17	0.705385			true	false
UQCRC1	CAMK1	0.702436			true	false
UQCRC1	MDH2	0.718905		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PYRUVATE_METABOLISM	true	true
UQCRC1	ARF5	0.746547			true	true
UQCRC1	EIF4EBP1	0.742035		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_MTOR_SIGNALING_PATHWAY	true	false
UQCRC1	NDUFB9	0.70605		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	CYC1	0.803546		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	PSMB7	0.702908		KEGG_PROTEASOME	true	false
UQCRC1	PSMC3	0.791136		KEGG_PROTEASOME	true	false
UQCRC1	NDUFS3	0.740899		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	COX8A	0.734223		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	CAPN1	0.710673		KEGG_ALZHEIMERS_DISEASE,KEGG_APOPTOSIS	true	false
UQCRC1	CFL1	0.712451		KEGG_AXON_GUIDANCE,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	true	false
UQCRC1	FIBP	0.750926			true	false
UQCRC1	DCTN2	0.750635		KEGG_HUNTINGTONS_DISEASE,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
UQCRC1	PSMD9	0.723362			true	false
UQCRC1	ANXA2	0.768055			true	false
UQCRC1	ALDOA	0.774047		KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PENTOSE_PHOSPHATE_PATHWAY	true	false
UQCRC1	BCKDK	0.742767			true	true
UQCRC1	PSMB3	0.73167		KEGG_PROTEASOME	true	false
UQCRC1	SNF8	0.722642		KEGG_ENDOCYTOSIS	true	false
UQCRC1	ASNA1	0.738461			true	false
UQCRC1	AP1M1	0.752069		KEGG_LYSOSOME	true	false
UQCRC1	CAPNS1	0.754554			true	false
UQCRC1	AP2S1	0.797554		KEGG_ENDOCYTOSIS,KEGG_HUNTINGTONS_DISEASE	true	false
ATP5D	AURKAIP1	0.82097	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
ATP5D	C1orf86	0.709167			true	false
ATP5D	LYPLA2	0.782094		KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	true	false
ATP5D	C1orf122	0.770607			true	false
ATP5D	MZT2B	0.768126			true	false
ATP5D	ARPC4	0.704639		KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	true	false
ATP5D	HIGD2A	0.71208			true	true
ATP5D	CSNK2B	0.708394		KEGG_ADHERENS_JUNCTION,KEGG_TIGHT_JUNCTION,KEGG_WNT_SIGNALING_PATHWAY	true	false
ATP5D	COPS6	0.70059			true	false
ATP5D	ZNHIT1	0.755539			true	false
ATP5D	TMUB1	0.75895			true	false
ATP5D	SSNA1	0.798394			true	false
ATP5D	COMTD1	0.72226			true	true
ATP5D	NDUFB8	0.714355		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	FBXL15	0.778139			true	false
ATP5D	MRPL23	0.760205			true	true
ATP5D	OTUB1	0.768916			true	false
ATP5D	ARL2	0.730232			true	true
ATP5D	FIBP	0.752245			true	false
ATP5D	CCDC85B	0.756059			true	false
ATP5D	MRPL11	0.728298			true	true
ATP5D	NDUFS8	0.774594		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	C12orf10	0.729736			true	true
ATP5D	COX6A1	0.751357		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	ARL6IP4	0.732533			true	false
ATP5D	MRPL28	0.771563			true	true
ATP5D	C16orf13	0.792526			true	false
ATP5D	TSR3	0.766543			true	false
ATP5D	MRPS34	0.779352			true	true
ATP5D	NUBP2	0.795359			true	false
ATP5D	BCL7C	0.792216			true	false
ATP5D	APRT	0.72844		KEGG_PURINE_METABOLISM	true	false
ATP5D	CTDNEP1	0.728227			true	false
ATP5D	PSMC5	0.702177		KEGG_PROTEASOME	true	false
ATP5D	MED16	0.737858			true	false
ATP5D	POLR2E	0.725937		KEGG_HUNTINGTONS_DISEASE,KEGG_PURINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,KEGG_RNA_POLYMERASE	true	false
ATP5D	C19orf24	0.725698			true	false
ATP5D	NDUFS7	0.750114		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	RPS15	0.706527		KEGG_RIBOSOME	true	false
ATP5D	MAP2K2	0.781681		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_BLADDER_CANCER,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_ENDOMETRIAL_CANCER,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_GAP_JUNCTION,KEGG_GLIOMA,KEGG_GNRH_SIGNALING_PATHWAY,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_LONG_TERM_DEPRESSION,KEGG_LONG_TERM_POTENTIATION,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_MELANOGENESIS,KEGG_MELANOMA,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PRION_DISEASES,KEGG_PROSTATE_CANCER,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG_RENAL_CELL_CARCINOMA,KEGG_THYROID_CANCER,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,KEGG_VEGF_SIGNALING_PATHWAY	true	false
ATP5D	C19orf70	0.735604			true	true
ATP5D	ALKBH7	0.722044			true	true
ATP5D	SNAPC2	0.724275			true	false
ATP5D	PIN1	0.75336		KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	true	false
ATP5D	MRPL4	0.73757			true	true
ATP5D	TMEM205	0.741592			true	true
ATP5D	GADD45GIP1	0.745817			true	true
ATP5D	NDUFB7	0.751945		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	BABAM1	0.735994			true	false
ATP5D	MVB12A	0.708211			true	false
ATP5D	PGLS	0.729977		KEGG_PENTOSE_PHOSPHATE_PATHWAY	true	false
ATP5D	CCDC124	0.757986			true	false
ATP5D	C19orf60	0.717527			true	false
ATP5D	RFXANK	0.756857		KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG_PRIMARY_IMMUNODEFICIENCY	true	false
ATP5D	RBM42	0.731832			true	false
ATP5D	SDHAF1	0.743099			true	true
ATP5D	EIF3K	0.757137			true	false
ATP5D	ZNF428	0.737123			true	false
ATP5D	NOSIP	0.711086			true	false
ATP5D	EMC10	0.70893			true	false
ATP5D	JOSD2	0.745664			true	false
ATP5D	HSPBP1	0.721222			true	false
ATP5D	ZNF787	0.70224			true	false
ATP5D	EIF6	0.705939			true	false
ATP5D	SCAND1	0.750692			true	false
ATP5D	DGCR6L	0.715843			true	false
ATP5D	RPS19BP1	0.716376			true	false
ATP5D	TIMM17B	0.710161			true	true
COX5A	PSMB2	0.726259	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_PROTEASOME	true	false
COX5A	MRPL37	0.733321			true	true
COX5A	PSMA5	0.745196		KEGG_PROTEASOME	true	false
COX5A	ATP5F1	0.782719		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	SUCLG1	0.765453		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PROPANOATE_METABOLISM	true	true
COX5A	PSMD14	0.705984		KEGG_PROTEASOME	true	false
COX5A	ATP5G3	0.794001		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PPP1R7	0.70802			true	false
COX5A	RPL26L1	0.74393		KEGG_RIBOSOME	true	false
COX5A	SNRPC	0.755366		KEGG_SPLICEOSOME	true	false
COX5A	PPIA	0.714496			true	false
COX5A	CHCHD2	0.728925			true	true
COX5A	MRPL15	0.734257			true	true
COX5A	MRPL13	0.764332		KEGG_RIBOSOME	true	true
COX5A	PSMB7	0.706312		KEGG_PROTEASOME	true	false
COX5A	MTCH2	0.736719			true	true
COX5A	ATP5L	0.737279		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
COX5A	GAPDH	0.708221		KEGG_ALZHEIMERS_DISEASE,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	true	true
COX5A	ATP5B	0.736252		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	C14orf166	0.727552			true	false
COX5A	NDUFAB1	0.767359		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PSMB6	0.70724		KEGG_PROTEASOME	true	false
COX5A	PSMB3	0.725223		KEGG_PROTEASOME	true	false
COX5A	ALYREF	0.71365			true	false
COX5A	NDUFV2	0.740441		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	ATP5A1	0.782321		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	TXNL4A	0.713077		KEGG_SPLICEOSOME	true	false
COX5A	UQCRFS1	0.778606		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	ATP5O	0.750737		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	COX7B	0.750385		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	AIFM1	0.703062		KEGG_APOPTOSIS	true	true
PMPCB	PTDSS1	0.729535		KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	true	false
PMPCB	NUP88	0.735777			true	false
PMPCB	UBA2	0.717686		KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
UQCRFS1	PSMB2	0.70575	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_PROTEASOME	true	false
UQCRFS1	MRPL37	0.718598			true	true
UQCRFS1	ATP5F1	0.742729		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	PSMB4	0.781098		KEGG_PROTEASOME	true	false
UQCRFS1	SUCLG1	0.706203		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PROPANOATE_METABOLISM	true	true
UQCRFS1	MRPL47	0.758447			true	true
UQCRFS1	PPIA	0.701285			true	false
UQCRFS1	MDH2	0.718199		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PYRUVATE_METABOLISM	true	true
UQCRFS1	MRPL15	0.774084			true	true
UQCRFS1	COX6C	0.702102		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	MRPL13	0.722752		KEGG_RIBOSOME	true	true
UQCRFS1	NDUFB9	0.714949		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	ATP5B	0.759272		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	C14orf166	0.773852			true	false
UQCRFS1	COX5A	0.778606		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	NDUFV2	0.754862		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	ATP5A1	0.730552		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	ATP5O	0.746027		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	PSMG1	0.704067			true	false
UQCRFS1	SLC25A5	0.735806		KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG_HUNTINGTONS_DISEASE,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	PSMB2	0.784373	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_PROTEASOME	true	false
ATP5A1	MRPL37	0.755272			true	true
ATP5A1	PSMA5	0.73382		KEGG_PROTEASOME	true	false
ATP5A1	ATP5F1	0.775048		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	FH	0.825517		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA	true	true
ATP5A1	PSMD14	0.743067		KEGG_PROTEASOME	true	false
ATP5A1	ATP5G3	0.76633		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	PCCB	0.734061		KEGG_PROPANOATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
ATP5A1	PPIA	0.706916			true	false
ATP5A1	PSMC2	0.717109		KEGG_PROTEASOME	true	false
ATP5A1	SSBP1	0.719682		KEGG_DNA_REPLICATION,KEGG_HOMOLOGOUS_RECOMBINATION,KEGG_MISMATCH_REPAIR	true	true
ATP5A1	MRPL15	0.734105			true	true
ATP5A1	PSMB7	0.705794		KEGG_PROTEASOME	true	false
ATP5A1	ATP5C1	0.739792		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	MTCH2	0.774133			true	true
ATP5A1	ATP5B	0.816674		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	NUP37	0.758895			true	false
ATP5A1	C14orf166	0.737575			true	false
ATP5A1	PSMA3	0.719516		KEGG_PROTEASOME	true	false
ATP5A1	COX5A	0.782321		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	ETFA	0.702557			true	true
ATP5A1	UQCRC2	0.734955		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	NDUFV2	0.718021		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	UQCRFS1	0.730552		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	ATP5O	0.756781		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	SLC25A5	0.728768		KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG_HUNTINGTONS_DISEASE,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	AIFM1	0.776257		KEGG_APOPTOSIS	true	true
PDHB	SDHC	0.714223	KEGG_BUTANOATE_METABOLISM,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
PDHB	DLD	0.778558		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
PDHB	ACAT1	0.770996		KEGG_BUTANOATE_METABOLISM,KEGG_FATTY_ACID_METABOLISM,KEGG_LYSINE_DEGRADATION,KEGG_PROPANOATE_METABOLISM,KEGG_PYRUVATE_METABOLISM,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,KEGG_TRYPTOPHAN_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
PDHB	ATP5B	0.705629		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	MRPL15	0.709637	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
UQCRC2	ATP5B	0.758847		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	ATP5A1	0.734955		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	SLC25A5	0.723697		KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG_HUNTINGTONS_DISEASE,KEGG_PARKINSONS_DISEASE	true	true
SDHD	TMEM230	0.73496	KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	false
SDHD	PSMD10	0.735904			true	false
MRPS35	SERBP1	0.736726			true	false
