MitoGene	ProteinGene	Correlation	PathwayList	PathwayList	isMitocondrial	isMitocondrial
UQCRC1	ATP5B	0.783711		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	ACO2	0.705404		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	true	true
COQ5	ZBTB48	0.703128			true	false
COQ5	ZNF462	0.707387			true	false
COQ5	COQ4	0.701573			true	true
COQ5	COMMD3	0.765287			true	false
COQ5	MRPL48	0.783685			true	true
COQ5	SMUG1	0.750754		KEGG_BASE_EXCISION_REPAIR	true	false
COQ5	ACAD10	0.715733			true	true
COQ5	POP5	0.708741			true	false
COQ5	DNAL4	0.708862		KEGG_HUNTINGTONS_DISEASE	true	false
ATP5D	C1orf86	0.746626	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	false
ATP5D	MZT2B	0.746096			true	false
ATP5D	TMUB1	0.724385			true	false
ATP5D	SHARPIN	0.727557			true	false
ATP5D	DNAJC4	0.701303			true	true
ATP5D	BAD	0.70978		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_ALZHEIMERS_DISEASE,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,KEGG_APOPTOSIS,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_COLORECTAL_CANCER,KEGG_ENDOMETRIAL_CANCER,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FOCAL_ADHESION,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_MELANOMA,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_PANCREATIC_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PROSTATE_CANCER,KEGG_VEGF_SIGNALING_PATHWAY	true	true
ATP5D	ARL6IP4	0.753475			true	false
ATP5D	ITFG3	0.741133			true	false
ATP5D	C16orf13	0.801704			true	false
ATP5D	FAM195A	0.705384			true	true
ATP5D	RPL13	0.775614		KEGG_RIBOSOME	true	false
ATP5D	NDUFS7	0.786329		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	MAP2K2	0.704437		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_BLADDER_CANCER,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_ENDOMETRIAL_CANCER,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_GAP_JUNCTION,KEGG_GLIOMA,KEGG_GNRH_SIGNALING_PATHWAY,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_LONG_TERM_DEPRESSION,KEGG_LONG_TERM_POTENTIATION,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_MELANOGENESIS,KEGG_MELANOMA,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PRION_DISEASES,KEGG_PROSTATE_CANCER,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG_RENAL_CELL_CARCINOMA,KEGG_THYROID_CANCER,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,KEGG_VEGF_SIGNALING_PATHWAY	true	false
ATP5D	FKBP8	0.707053			true	true
ATP5D	RPL18	0.731764		KEGG_RIBOSOME	true	false
ATP5D	DGCR6L	0.703035			true	false
COX5A	PSMB2	0.735256	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_PROTEASOME	true	false
COX5A	PSMA5	0.759756		KEGG_PROTEASOME	true	false
COX5A	ATP5F1	0.733302		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PSMD14	0.722648		KEGG_PROTEASOME	true	false
COX5A	ATP5G3	0.768563		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	SNRPC	0.719987		KEGG_SPLICEOSOME	true	false
COX5A	COX7A2	0.701583		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	AIMP2	0.734266			true	false
COX5A	MDH2	0.793341		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PYRUVATE_METABOLISM	true	true
COX5A	PSMC2	0.71701		KEGG_PROTEASOME	true	false
COX5A	NDUFB9	0.783973		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PUF60	0.704891		KEGG_SPLICEOSOME	true	false
COX5A	VCP	0.713029			true	false
COX5A	MRPS16	0.713221			true	true
COX5A	MTCH2	0.746842			true	true
COX5A	ATP5B	0.729209		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PSMB5	0.779178		KEGG_PROTEASOME	true	false
COX5A	NDUFAB1	0.7793		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PSMD7	0.704339		KEGG_PROTEASOME	true	false
COX5A	PSMB6	0.745382		KEGG_PROTEASOME	true	false
COX5A	C1QBP	0.715768			true	true
COX5A	POLDIP2	0.722239			true	true
COX5A	ATP5G1	0.71102		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	ATP5H	0.704976		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	UQCRFS1	0.757998		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	RPN2	0.706432		KEGG_N_GLYCAN_BIOSYNTHESIS	true	false
COX5A	HSD17B10	0.744322		KEGG_ALZHEIMERS_DISEASE,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
COX5A	COX7B	0.752375		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	AIFM1	0.712771		KEGG_APOPTOSIS	true	true
ISCA2	HMGCL	0.7175		KEGG_BUTANOATE_METABOLISM,KEGG_PEROXISOME,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
ISCA2	PPCS	0.73078		KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	true	false
ISCA2	RTCA	0.722078			true	false
ISCA2	PIFO	0.712528			true	false
ISCA2	TSTD1	0.774301			true	true
ISCA2	PKP1	0.712073			true	false
ISCA2	COA6	0.727069			true	true
ISCA2	MCEE	0.729085		KEGG_PROPANOATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
ISCA2	ACAA1	0.704802		KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,KEGG_FATTY_ACID_METABOLISM,KEGG_PEROXISOME,KEGG_PPAR_SIGNALING_PATHWAY,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
ISCA2	GPR160	0.747249			true	false
ISCA2	RBM47	0.71366			true	false
ISCA2	SPDEF	0.703063			true	false
ISCA2	NKX3-1	0.748048		KEGG_PATHWAYS_IN_CANCER,KEGG_PROSTATE_CANCER	true	false
ISCA2	EPHX2	0.72672		KEGG_ARACHIDONIC_ACID_METABOLISM,KEGG_PEROXISOME	true	true
ISCA2	CHCHD1	0.768438			true	true
ISCA2	CHRM1	0.702497		KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	true	false
ISCA2	LRTOMT	0.732867			true	false
ISCA2	MRPL48	0.723348			true	true
ISCA2	SMCO4	0.715992			true	false
ISCA2	VPS26B	0.748142			true	false
ISCA2	COPZ1	0.718906			true	false
ISCA2	PPM1H	0.725558			true	false
ISCA2	NUDT15	0.71294			true	false
ISCA2	FKBP3	0.701643			true	false
ISCA2	COX16	0.749028			true	true
ISCA2	SLC30A4	0.702548			true	false
ISCA2	RABEP2	0.714122			true	false
ISCA2	ATPAF2	0.741908			true	true
ISCA2	COA3	0.748344			true	true
ISCA2	HOXB13	0.711867			true	false
ISCA2	STRA13	0.722784			true	false
ISCA2	RAB27B	0.729661			true	false
ISCA2	TRAPPC6A	0.729999			true	false
ISCA2	NDRG3	0.702699			true	false
ISCA2	GCAT	0.723121		KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	true	true
UQCRFS1	SDHB	0.81718	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	PSMB2	0.736583		KEGG_PROTEASOME	true	false
UQCRFS1	PRDX1	0.715241		KEGG_PEROXISOME	true	false
UQCRFS1	PSMA5	0.780856		KEGG_PROTEASOME	true	false
UQCRFS1	ATP5F1	0.759183		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	TIMM17A	0.729098			true	true
UQCRFS1	FH	0.85895		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA	true	true
UQCRFS1	DDX1	0.745324			true	false
UQCRFS1	MDH1	0.738512		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,KEGG_PYRUVATE_METABOLISM	true	true
UQCRFS1	ATP5G3	0.781931		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	NDUFS1	0.770223		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	ATIC	0.702014		KEGG_ONE_CARBON_POOL_BY_FOLATE,KEGG_PURINE_METABOLISM	true	true
UQCRFS1	PSMD1	0.767206		KEGG_PROTEASOME	true	false
UQCRFS1	EMC3	0.713795			true	false
UQCRFS1	PRKAR2A	0.715124		KEGG_APOPTOSIS,KEGG_INSULIN_SIGNALING_PATHWAY	true	false
UQCRFS1	PSMD6	0.829032		KEGG_PROTEASOME	true	false
UQCRFS1	MRPL47	0.706645			true	true
UQCRFS1	PSMD2	0.738091		KEGG_PROTEASOME	true	false
UQCRFS1	ZNF622	0.723499			true	false
UQCRFS1	AIMP2	0.822729			true	false
UQCRFS1	NDUFA4	0.704624		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	TAX1BP1	0.73022			true	false
UQCRFS1	PSMC2	0.79786		KEGG_PROTEASOME	true	false
UQCRFS1	DLD	0.827385		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
UQCRFS1	SSBP1	0.718303		KEGG_DNA_REPLICATION,KEGG_HOMOLOGOUS_RECOMBINATION,KEGG_MISMATCH_REPAIR	true	true
UQCRFS1	MRPL15	0.712304			true	true
UQCRFS1	NDUFB9	0.750089		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	RRAGA	0.715769			true	false
UQCRFS1	VCP	0.729047			true	false
UQCRFS1	STOML2	0.723763			true	true
UQCRFS1	ATP5C1	0.790836		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	ANXA7	0.714711			true	false
UQCRFS1	GHITM	0.767134			true	true
UQCRFS1	PSMA1	0.716402		KEGG_PROTEASOME	true	false
UQCRFS1	MTCH2	0.711905			true	true
UQCRFS1	ATP5B	0.830613		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	DCTN2	0.765646		KEGG_HUNTINGTONS_DISEASE,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
UQCRFS1	PSMB5	0.758191		KEGG_PROTEASOME	true	false
UQCRFS1	PSMA6	0.772524		KEGG_PROTEASOME	true	true
UQCRFS1	PSMA3	0.75069		KEGG_PROTEASOME	true	false
UQCRFS1	COX5A	0.757998		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	GDE1	0.727679			true	false
UQCRFS1	NDUFAB1	0.796684		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRFS1	PSMD7	0.701481		KEGG_PROTEASOME	true	false
UQCRFS1	PSMB6	0.767778		KEGG_PROTEASOME	true	false
UQCRFS1	C1QBP	0.743058			true	true
UQCRFS1	COPS3	0.735609			true	false
UQCRFS1	BECN1	0.722556		KEGG_REGULATION_OF_AUTOPHAGY	true	false
